text,lat,long,relevant
Mon 16:00: Temp 28.2 C; Humidex 35; Wind ESE 18 km/h; Humidity 56%; Press 101.6 kPa / falling; Health Idx 2.4.,33.8532473906195,-117.8480512921727,1
@Kirstinisbest if you need a place to stay kate and i have a makeshit hotel happening.,33.798883968958094,-117.77579148250021,0
"And #hes really sure Villachors working with Black Sun? Dozer asked, his voice dark.",33.94932637009589,-117.63051327899453,0
"What a week.  From the floods of Calgary, to a vacation.  Seeing old friends and patching things up with family. Now to win the Stanley Cup!",34.138925901403816,-117.20500989868246,0
@allysonhorwood AWE ALLYSON REMEMBER WHEN YOU WERE LIKE MY SISTER,34.169157975674324,-117.25247054199404,0
Im going to loot some houses in Calgary tmrw for real doe empty neighbourhoods gonna get jacked,34.115817576601486,-117.77591984449873,0
@AndrewBerkshire ugh it's all horrible. I love this place so much and seeing it be destroyed is breaking my heart.,33.72336057494035,-117.734319826265,1
Definitely shouldn't have had that nap earlier,33.90288792504621,-117.23186097895757,0
This is the bow at 6am fri. http://t.co/4XsxyXP0WY,33.79479586607799,-117.40833167158483,1
"@KatrinaNation why Americans are not doing what Bresilian, Turk or French do.",33.830956203466805,-117.81612802811728,0
"@RenLavoieRDS: Broken ribs, torn cartilage, separate shoulder (tonight) for Patrice Bergeron. #RDS #becauseitsthecup",33.811595616572696,-117.25990739208059,1
Just a reminder: you ARE allowed to #medicate with your #vaporizer in ALL #AHS (#Alberta #Health http://t.co/7Lv16OqITf,33.920901832851555,-117.3711079802764,0
@keeg_james cutting lines and fucking dimes!! #alphawolfsquadronpaintcrew #shooter #letsgetweird,34.01733187861089,-117.65038265707159,0
@dantencer any leads on a goalie? Miller?,33.981855630598716,-117.17313292916607,1
This time of day you can really hear the water rushing by. Incredible. #mhflood,34.15465957924446,-117.68936901908056,0
"Hi friends, I'm safe, surrounded by water, but stocked with food and water. Just waiting it out now.",34.02865203974659,-117.31546708724342,0
"@ProjectReality_ yeah I don't think any shops that have been flooded will be doing that, they just want to get dry and back to work.",33.801906366716125,-117.72642743980116,0
"Internal Auditor and Accountant in Calgary, AB #job #hiring http://t.co/lKHdjCmZsR",34.11449963239419,-117.54030233141413,0
@hilary_anne_ most precious thing I've seen on twitter. Honestly,33.746481911384784,-118.00547368541169,0
The water is receding.  Time to clean up. #calgarystrong. Can't believe the destruction. #humbled,34.035381775350885,-117.48366328500656,0
Their picnic with the babies  #myfavoritejelenamoment,33.772755035299355,-117.59586110757013,0
@NelsonTagoona so glad that you missed the floods and saw our sunny side last Monday as we Honoured Mother Earth @ShelleyLarose,34.04350609520994,-117.34309312385872,0
"I LOVE @TMZ &amp; @TMZLive  but I'm fed up w/the TMZ app on Xbox Live. Cable guy here 2day, new modem, REALLY fast  speed but app NEVER works!",34.148034945698036,-117.22509863883259,0
@Notebook: Those late night messages that make you smile.,34.01031126451388,-117.55397995557324,0
Is it in poor taste to inform my calgary friends that today is international surfing day?? Just sayin... #silverlinings,34.069780562481725,-117.34100347114504,0
aber and blowgun from where they had been dropped. Then she opened the #Twi'lek's robe to check for concealed weapons and,33.8274169411618,-117.99550655183086,0
"Nor could Jaina do anything to help. Her #brother seemed to anticipate every adjustment she made, swinging Vatok around t",34.020969970587785,-117.7239044189327,0
@MelissaSees we had to rescue grant from downtown http://t.co/xiZLcTws0b,34.13421561688961,-117.61207366865585,0
Customer Relations - Non Profit Donor Services Calgary  - Starting at $13. Apply Now #job #hiring http://t.co/dzLYkAYx7S,33.699713409866426,-117.75750976784838,0
@JavelinJamz tried replying but couldn't. We are here (Calgary). Shit is fucked. R u guys here? Should we do a house show???,33.932363953612445,-117.67059336329969,0
"Just drove through southern Alberta. All exits to High River blocked by RCMP, and you can see submerged houses and cars from the highway.",33.69836369949904,-117.15206654680027,1
".@ManteoMitchell @laurenfleshman I second this, the @Flotrack crew would love to nom on these for a few meets. Possible barter?",33.70823511435285,-117.50434541308607,0
@rhenzramirez18 check out the pic i posted.,34.12242204300984,-117.809300849715,0
@AndrewBerkshire crossing my fingers here,34.14763665742938,-117.69590545169581,0
Driver in Edmonton hospital after truck pulling trailer loaded with fireworks crashes: The driver of a truck... http://t.co/rrRXUfvd3C,33.838566066358354,-117.94939106006012,1
The only plus side to this flood is everyone's kindness to those affected by the flood.,34.149097428090954,-117.75760672691862,0
And the poor zoo animals :( #yycflood,34.13408695418947,-117.49562598188665,0
Edmonton Remand Centre correctional officer fired: A government spokeswoman says a correctional officer at the... http://t.co/SSCN89Ufyt,34.0194686898593,-117.31897006758386,1
"Three nights back to back outing with good m8, time for a break",33.980350536150105,-117.91793596462894,0
TWITTER WHY YOU GOTTA BE LIKE THAT.,33.727766946590364,-117.4556544001003,0
Good thing the hood is on a hill. #beingghettopaysoff,33.75390119028396,-117.25253665241722,0
"@Crackmacs bit of a drive, but the Calgary Jewish center is offering free gym use to those whose home gyms are closed due to flooding",34.03185498298936,-117.32067550107851,1
othing. The other players had noticed and were brimming with fresh confidence as they realized it was once again a #wide-,33.6967907301727,-118.0054190514301,0
@stizzef hosted an #ABflood Relief bake sale in our staff cafeteria today - everyone opened their http://t.co/cW6B10LQuB,33.78043826435391,-117.6534259170496,0
"Kahanoff Building  been shut down for next 72 hours. Non-profit employees housed inside, stay home tom #yycflood @MelindaCalgary",34.06944551913486,-117.34633178535243,1
@josepicardo Get the air &amp; TimeCapsule. Solid state drive means they're very quick and so light for travelling. #macaddict,34.077308895174376,-117.56242962209362,0
Temporary housing planned in Calgary for High River flood evacuees: The city and province is teaming up to setup... http://t.co/zT6PUJ4sgQ,34.114695956575254,-117.84655346742045,1
Just heard the Calgary Stampede has been cancelled #abflood,34.031630389662,-117.33369748027235,1
"hat was returned just #as quickly, then broken off. Daala found herself confused for a moment, until the image of Vaandt'",33.73000053385207,-117.66240402567377,1
"@Fan960Steinberg Thanks for opening the lines today, upset about it, lived in Texas during Katrina and other hurricanes, reminders (",33.93072681945288,-117.42369271866792,0
"You either die a hero, or you live long enough to see yourself become to the villain #TattooQuote",33.9486561789087,-117.67987978245094,0
My 'hood but didn't see her MT @SeashellLight: Please help find Vicky Royer. She's missing 18 hours. Plz share! #yeg http://t.co/qbVzBLHfiZ,33.87776814056191,-117.18352813928487,0
@iLikeGirlsDaily what do you think of my pussy ? http://t.co/rr0Hqk5y2V,33.75123991636653,-117.34857532994991,0
@vallogolfer I may go help out tomorrow. We will chat then.   I hope I can make it anyway!,33.93157595956129,-117.3057376617609,0
We got kicked out of the backyard cuz one kid gets too excited and is too loud,33.93724457655374,-117.55757001709141,0
Marcus frowned. You think the Jedi are sending Gnost-Dural so he can try to redeem #her?,33.714357284014696,-117.53160361095527,0
Staying inside in flood ravaged Calgary trying to avoid the massive amounts of Mosquitos that have now hatched.,34.051316088485564,-117.99862019020478,0
@CeciliaKissel you have no idea how many times I've used #IntelliLink / #MyLink to tune @theonefm to find Brent playing. Love to meet you 2!,34.06953861293317,-117.45941584791599,0
May be able to offload all contents of railcars in 4 - 5 hours.  #yycflood,34.09305360678212,-117.59848614060898,0
I've watched enough Disney movies to know that we're either all going to turn into mermaids or a mutha fuckin prince is coming to save us.,33.98678437931533,-117.48982923838913,0
"We had so many great people come out... our cyclists delivering food for the #yycflood, delivery cars, etc! Even rcmp&amp;firefighters! Thank u!",34.0665858569502,-117.37397658236212,0
8 am Rush hour at ghost town Calgary today. Hope everyone is safe @ Bankers Hall http://t.co/cJHdx52gCH,33.84952372981162,-117.43880680292656,1
"Every time I turn around, this place looks more and more like a Dexter kill room. @ Rocketfuel Games HQ http://t.co/NYk8cIShBC",33.81765581933265,-117.42805915595518,0
"new that he had to. To fail was to die, and take Ben with him. He reached out with the Force, grabbing for anything that",33.70534262828475,-117.3249553244502,0
Imagine sex with that guy. Ick.,33.99855757949548,-117.90519011688696,0
"Before/After the Getty Fire. 

This is 1510 Tigertail Road. 

My condolences for the family who lives here. 

Court… https://t.co/lYQd1LYZFD",34.0963502054011,-118.50220748326751,1
Up at Mount St. Mary’s University. The wind is still gentle and cold. Helicopters are flying to the south. There’s… https://t.co/OPxs7Vii7u,34.08396202249944,-118.48168318584759,1
"los angeles renters, i just asked my leasing office when they last cleaned the roof/gutters at my complex &amp; the man… https://t.co/SVkK4gRnl4",34.0706768765475,-118.48631417652142,0
Horrible situation on #tigertail right now in #Brentwood - have counted 6 homes on fire and there’s likely more. Th… https://t.co/kiOYl3Q8oN,34.07648455000092,-118.48855366158008,1
Good morning from near the fire lines. We are covering the latest on the firefight #GettyFire that’s burned 500+ ac… https://t.co/6dbR28atrh,34.08152627010323,-118.50666761398314,1
Fire spotted west of 405 near Sepulveda pass #LAFD #gettyfires https://t.co/2eKdPJxzEk,34.06426744925694,-118.46906325990057,1
It’s just fire https://t.co/3XjNCJ4NyJ,34.06424548994195,-118.43316749230708,0
@tatn Yup... mega fire. You probably know more about around here than me since I’ve been indoor 😬,34.06558382266124,-118.41087399086571,0
"Never been so close to a major fire before. Started around 24 hours ago and since I woke up yesterday, the air is h… https://t.co/9v5jGeGHh3",34.055612159053176,-118.426096591197,1
"California is on fire, again. In multiple places at once. Again. https://t.co/UQlJVzt3cI",34.143371086924496,-118.49202057879604,1
"Getty fire as seen from the beach. 
.
#lafire #gettyfire #smoke #lafd #LA #california #wildfire @ Pacific Palisades… https://t.co/oUCO7cPdNH",33.91499995307877,-118.65197709530752,1
"Seems apropos today with the Getty fire bearing down on us....standing by, ready to evacuate as we are next in line… https://t.co/Blj1PtyDPD",33.83983551835258,-118.48881887326469,1
"Another Fire saying im in Evacuation Zone because of the Wind😱🥵🔥

#gettyfire #pacificpalisades https://t.co/GkOdJWlXHd",34.04789473501829,-118.52655887603758,1
"Another Fire saying im in Evacuation Zone because of the Wind😱🥵🔥

#gettyfire #pacificpalisades https://t.co/Deq0GG8YT6",34.04789473501829,-118.52655887603758,1
It’s scary out here #fire https://t.co/z6novDZqd5,34.13819604327926,-118.45275401761464,0
A brush fire broke out near my house so I went outside and doused the vacant lot next door with my hose. We love Sm… https://t.co/W7JzUQrAKd,34.16845728815522,-118.44822183236614,0
I went outside to get our mail and I thought our neighbor’s house was on fire! 😬 #BrushFire #SepulvedaBasin https://t.co/JM59opjEbA,34.13482278017392,-118.45056523142841,0
Sepulveda basin fire. https://t.co/1mTpCs5X4t,34.15478902357864,-118.41589514744513,1
Fire started at Burbank &amp; Sepulveda in Sherman Oaks - stay safe everyone! https://t.co/nL3CGoZPG3,34.16373514813072,-118.46331904467962,1
What is this 🔥 fire? https://t.co/4NSVtm9BRz,34.14978631974999,-118.44638599083409,0
Fire day - I work in the hills of Beverly Hills on Mulholland Drive doing urban forestry and water resiliency and m… https://t.co/GhtPBkqYZ6,34.268858960503074,-118.24507534141114,1
Fire on the mountain near the Getty Center! https://t.co/PfgpJq4enH,34.096593469892355,-118.47705334424973,1
Sepulveda pass this midday. The Getty Fire is still burning slowly in the hills above Los Angeles. #GettyFire… https://t.co/CeLeNmc7C6,34.08999011666667,-118.47253515,1
#GettyFire Made it onto the 405S just before CHP closed 101S on-ramp. Firefighters aggressively trying to keep fire… https://t.co/uezeXPWNa8,34.096593469892355,-118.47705334424973,1
@LAFD @ABC7 praying for this fire to be under control https://t.co/bNsuScDFB7,34.09507185695964,-118.47207406987906,1
Smoke and fire in the hills above the 405 freeway this morning. #GettyFire #wildfire #LosAngeles #SepulvedaPass… https://t.co/sFRNN5bqAg,34.10655739889689,-118.47899725171291,1
Getty center fire 2 #iamchrisyanke @ 405 Freeway.. Traffic! https://t.co/isLpydL4fX,33.84421743469523,-118.34636808326219,1
"*This is a free event organized by the Bruin Excellence &amp; Student Transformation (BEST) Grant Program*

Activism on… https://t.co/4zSgASEIcz",33.8202902587481,-118.50409870354495,0
Monday we woke up at 5am and started our drive down to UCLA to meet with a surgeon. An hour in we got a call that t… https://t.co/n4wvR3y8LZ,33.74548755068858,-118.39180011420456,1
#BREAKING #GettyFire 1000 block of North TigerTail Road home on fire! @LACoFDPIO @LAFD @GDLA https://t.co/YenJT1kC7E,34.033240950744165,-118.45634438785034,1
#GettyFire burning out of control. @LAFD @LACoFDPIO working hard to trying to fight the fire @GDLA https://t.co/XibnpG4pWq,34.033240950744165,-118.45634438785034,0
#BREAKING Early edition of @GDLA Brush Fire in the Sepulveda Pass at the Getty Center. At least 40 acres burned 405… https://t.co/UHXUQ6z0fu,34.033240950744165,-118.45634438785034,1
The Tick Fire continues to burn this morning @GigiGraciette live all morning @GDLA @FOXLA https://t.co/HWBsIbG4Uw,34.033240950744165,-118.45634438785034,1
#LAFIRE #fire @LAFD @LACoFDPIO unreal https://t.co/Vl4oDlThtX,34.16012669882406,-118.46911993884363,0
"L.A. City is on a City Wide TAC Alert due to the Getty Fire. If you live in the area of the fire, please monitor an… https://t.co/J6M8fwS8BT",34.04654350657225,-118.44926834106444,1
"Ran into @abc7gabriela today in Westwood while doing fire coverage today. Hope everyone’s staying safe. 💕 ⁣
⁣
⁣… https://t.co/5d6PKMiDIA",34.061910241286114,-118.44418536168104,0
Just witness helicopter dropping water over fire. https://t.co/RnFD5fcBgg,34.04686353630807,-118.44660758972168,1
"Though we will not be in the synagogue building this week for Shabbat, due to the Getty Fire. We will not let it’s… https://t.co/FyKseeQTcO",33.91205043795576,-118.47049622065836,1
"We are here for each other by Rabbi Barry Lutz
“… a strong wind slashed through the mountains … but God was not in… https://t.co/bLSOsqP56s",34.31423327890801,-118.38854589014379,1
BREAKING NEWS: Massive out of control fire burning along the 405 Fwy in the Sepulveda Pass in the Bel Air community… https://t.co/gnQ8zZmc8S,34.1178656858567,-118.47890600902369,1
Looks as though the #firefighters have made some good progress on #GettyFire . Air quality is terrible but a lot le… https://t.co/603f5IUBM6,34.04866648879765,-118.46120767636309,0
Brentwood is on fire right now! https://t.co/vYuo7iPaHS,34.04894380605713,-118.46147685959109,1
What's on fire in Beverly Hills? https://t.co/xroh3uvcLK,34.046933651977646,-118.41965299421328,1
@eclipsingapple I was asleep through the beginning of it and didn’t even realize there was a fire until the E-alert… https://t.co/cRIsDc8ABS,34.08498922536081,-118.48233090191916,1
"It’s been one helluva morning thanks to this brush fire. 🤦🏾‍♂️ @ Bel Air, Los Angeles https://t.co/Mhhwvq0a7n",34.218549559538424,-118.65424958706471,1
evolution of the fire by UCLA https://t.co/7Hv8PQYCUn,34.07346161834392,-118.45266186837685,0
@yuta2012 @_Risky_Melody_ @hinoalice It’s all part of living the good life in the hills. You live with it every fir… https://t.co/d2JCpseWk5,34.12327074909836,-118.44360295709428,0
our first fire evacuation 😫,34.10645638928896,-118.4526562562264,1
Another video from the fire near the Getty center. #losangelesfire https://t.co/inRVWHhCOU,34.09471413316249,-118.44078809821535,1
"Spent the day at The #GettyFires ... While the real damage was contained to a small area, this could have been disa… https://t.co/BSkabhbUk1",33.72251885272755,-118.5774277118245,0
Some of our reporting from #Brentwood this morning as the #gettyfire surrounded homes on the top of #tigertail - Th… https://t.co/teDouKQyHS,34.077709445623086,-118.30895499410629,1
"Watching them drop water on the #gettyfire so scary still!   

•
•
•
•
#fire #fires #brentwood #firedepartment… https://t.co/27FPiLuCTw",33.84820506749456,-118.51763737611105,1
No fire wife ever wants to wake up to a text message with videos from their firefighter husband that he’s driving I… https://t.co/dvD2gcX46I,34.03096225278091,-118.60809534117917,0
"Just another crazy California fire day!  #fire @ Sherman Oaks, California https://t.co/QfLywWCFRM",34.11415128268892,-118.3651140807767,0
"Got some fire going on Sherman Oaks! #fire ktla5news @ Sherman Oaks, California https://t.co/Lau5ADUDfK",34.185859259089625,-118.2233278312964,0
"Fire in Sherman Oaks! #fire ktla5news nbcnews @ Sherman Oaks, California https://t.co/Z2j0TuFnBW",33.86345221977843,-118.29992901370001,0
"Smoke from a nearby fire clouds out the sun. @ Sherman Oaks, California https://t.co/iRMRyRvVyP",34.136995721964674,-118.57319189065151,1
"Morning commute to work and also an update on the #GettyFire
I-405 North, 6:15AM.
#Fire #LA #GettyCenter… https://t.co/cfWfoBAvA1",34.07271083731946,-118.46652030944824,1
Nothing like an early morning fire to start off the week. #gettyfire2019 #manicmonday #sunsetoverpass #brushfire… https://t.co/E91K3ULuwx,33.83731494428832,-118.24866741745063,1
"As you can imagine lots of folks stopping to take photos of the fire, which is burning dangerously close to homes… https://t.co/vdkKAZ2sEl",34.07271083731946,-118.46652030944824,1
So there’s a fire right by me but the winds blowing the opposite way so I still have class?? Dis shit ghetto,34.0723044252398,-118.45197156496815,1
Just drove through this on the 405 ... Getty Center is on the hill that’s on fire; I couldn’t see it through the fl… https://t.co/9iNjneO5Z7,34.00535166859719,-118.55449501669695,1
Burbank Woodley Lake Balboa Fire #2 @ 101N https://t.co/Vqv3qLnv1z,33.99345511094027,-118.25217196520336,1
"Fire burning out of control just off the Getty Center, Drive. It’s threatening what are most important museums in t… https://t.co/Fo9SCIytXk",33.74510335285902,-118.5687497225586,1
i just drove past here on the 405 over the weekend thinking it’s VERY prone for fire danger… stay safe &amp; best wishe… https://t.co/eOPD0LfuJu,34.06720072592651,-118.43999862670898,1
No school today due to the Getty Fire. Please stay safe! @ Curtis School Foundation https://t.co/iHz87On87l,34.212937121136044,-118.40507758925035,1
@ABC7 #gettyfire watching @LAFD refuel the helicopters with water was awe inspiring for the amazing talent of first… https://t.co/DNlJZjpokQ,34.161954141292384,-118.56611553875244,0
"From Simi Valley to wine country, extreme winds and explosive fires maintain hold on California 
https://t.co/PvRF7GlcBq",34.048707283023965,-118.54318384875906,1
"Had to cancel work yesterday due to the terrifying Getty Fire. 
So happy to be back! 💜
.
.
#skincare90210… https://t.co/Ik9i1sk0C6",34.06051667106808,-118.39891480838722,0
A wild fire burns in the hills near the Getty Center in Los Angeles. #gettyfire #wildfire #fire #losangeles @ Getty… https://t.co/C12kqF8AqM,34.218799700295165,-118.58480904681959,1
Getty Center Fire #iamchrisyanke @ Getty Center https://t.co/wxk9KUNlCX,34.205111247688826,-118.3420540959545,1
Getty fire. This sucks! #LAfires #gettycenter #gettyfire #la @KTLA @CBSLA @ABC @UnivisionNews @TLMDPR @BBCBreaking https://t.co/fOkQtCOHv3,34.07830945437809,-118.4752106666565,0
SITUATION: This is a very dynamic fire and all residents west of the 405 and south of Sunset need to be vigilant an… https://t.co/sEAqboAby2,33.92320757640896,-118.62246962963002,1
"Brentwood Fire by Getty Center. Not good. 
@DanielleGersh @weatherchannel @LAFD @KNX1070 @LACoFDPIO https://t.co/acxwNcU0qj",34.04922171028397,-118.46097758321218,1
"Brentwood Hills and Getty Center areas on fire this morning. 
@DanielleGersh @weatherchannel @LAFD @LACoFDPIO https://t.co/cjeOlne2wm",34.049486557865116,-118.46242447409612,1
"Fire outside my house .. LA hills , houses , hotels , schools all being destroyed.. #sadday @ Bel Air, Los Angeles https://t.co/SNGEjzOyyi",33.79218160044705,-118.3658815611368,1
Acabo de grabar este vídeo de camino a casa. Incendio en la carretera 405 a la altura del Getty Center. #losangeles… https://t.co/uJKAzoXSJF,34.1178656858567,-118.47890600902369,0
The Getty Fire in the hills of Los Angeles continues to burn slowly. #GettyFire #getty #LosAngeles #wildfire… https://t.co/hSnicx8Xn3,34.08307614319782,-118.51030280155389,1
"At 1:49 PM PDT, 9 ENE Santa Clarita [Los Angeles Co, CA] FIRE DEPT/RESCUE reports WILDFIRE. REPORTED AT 31600 TICK… https://t.co/WZurSy9tCv",36.226172040619815,-117.12354084378308,1
Fire and no electricity  https://t.co/Gz4NL4jw4K,34.412372,-118.405077,0
I’m driving right through the Maria Fire. Shit is wild,34.36987336896759,-119.09432493462464,0
"“Hey Siri.. 
is it possible for the Maria fire to jump the 126 and kill me while I sleep?”",34.38784641094026,-119.090490759259,0
"I'm at Ventira County Fire Department - Station 29 in Santa Paula, CA https://t.co/iZEZJbgWTG",34.369946372079966,-119.065811000388,1
"Earlier today. Santa Paula on fire.....again
#SouthMountianFire https://t.co/Esk4qYcGGR",34.34940301655087,-119.06674614712038,0
"Scary , fire burned the SP on South Mountain. https://t.co/aXWc6auR2R",34.358181200000004,-119.04261063333334,1
#MariaFire Updated size is just under 4000 acres still rapidly expanding. Visit https://t.co/TqQ6gyJ3Lc for evac or… https://t.co/9O2B5yXlGV,34.38325494646781,-119.0558693553888,1
#MariaFire Updated size is 750 acres and expanding. Fires will impact agricultural properties with houses on them.… https://t.co/u3aWMEKTge,34.384961440548274,-119.04378618043751,1
@Fire_Medic27 Brutal.,34.36023183546812,-119.04527733234349,0
Man....i was hoping this would pass on by. Rams twitter isnt as bad as Lakers twitter....add another log to the fir… https://t.co/q8ExZSAtPj,34.33032011359775,-119.03973711879587,0
I JUST missed the big 737 dropping fire retardant by the Santa Paula riverbed. Here is what I got. Kids: Never do t… https://t.co/MLWM5IHQ7D,34.37395492529309,-119.08926684421695,1
